datetime,temp,feelslike,humidity,precip,precipprob,windspeed,cloudcover,visibility,uvindex
2024-08-14 11:00:00,88.4,92.6,52.37,0.0,0,5.7,57.3,6.2,6
2024-08-14 12:00:00,89.6,93.9,50.21,0.0,0,6.9,27.5,6.2,7
2024-08-14 13:00:00,91.2,96.0,48.11,0.0,0,6.8,30.1,6.2,8
2024-08-14 14:00:00,94.0,101.0,46.96,0.0,0,7.5,58.7,6.8,8
2024-08-14 15:00:00,92.8,99.4,48.69,0.0,0,6.7,30.1,6.1,6
2024-08-14 16:00:00,91.0,100.7,57.75,0.0,0,10.5,30.1,6.1,5
2024-08-14 17:00:00,90.9,100.9,58.2,0.0,0,10.6,57.3,6.4,3
2024-08-14 18:00:00,89.2,99.9,63.99,0.0,0,9.9,27.5,6.1,2
2024-08-14 19:00:00,87.2,96.9,67.72,0.0,0,11.0,27.5,6.1,1
2024-08-14 20:00:00,83.8,90.7,71.82,0.0,0,12.9,57.3,6.2,0
2024-08-14 21:00:00,82.2,89.1,79.46,0.0,0,6.7,27.5,6.2,0
2024-08-14 22:00:00,82.2,89.1,79.46,0.0,0,6.7,27.5,6.2,0
2024-08-14 23:00:00,82.1,88.8,78.68,0.0,0,3.5,57.3,6.2,0
2024-08-15 00:00:00,82.0,87.7,75.85,0.0,0,3.1,27.5,6.2,0
2024-08-15 01:00:00,80.2,84.7,80.43,0.0,0,0.3,27.5,6.1,0
2024-08-15 02:00:00,80.2,85.2,83.85,0.0,0,0.3,57.3,6.1,0
2024-08-15 03:00:00,80.4,85.7,83.66,0.0,0,0.5,27.5,6.1,0
2024-08-15 04:00:00,78.6,78.6,88.75,0.0,0,0.1,27.5,6.1,0
2024-08-15 05:00:00,78.7,78.7,87.56,0.0,0,1.2,57.3,6.1,0
2024-08-15 06:00:00,78.6,78.6,88.75,0.0,0,2.0,27.5,6.1,0
2024-08-15 07:00:00,78.6,78.6,88.75,0.0,0,0.4,27.5,6.2,0
2024-08-15 08:00:00,79.0,79.0,86.6,0.0,0,2.4,57.3,6.5,0
2024-08-15 09:00:00,84.0,91.9,74.45,0.0,0,3.5,27.5,6.2,2
2024-08-15 10:00:00,87.6,95.6,62.91,0.0,0,3.2,27.5,6.2,4
2024-08-15 11:00:00,91.0,98.8,54.31,0.0,0,5.5,57.3,6.5,6
2024-08-15 12:00:00,91.2,98.6,53.24,0.0,0,6.8,27.5,6.2,7
2024-08-15 13:00:00,93.0,101.1,50.69,0.0,0,6.7,27.5,6.2,8
2024-08-15 14:00:00,93.1,101.3,50.71,0.0,0,5.5,57.3,6.8,7
2024-08-15 15:00:00,93.2,103.3,53.51,0.0,0,4.5,27.5,6.2,7
2024-08-15 16:00:00,91.4,102.9,59.69,0.0,0,4.8,27.5,6.2,7
2024-08-15 17:00:00,86.7,98.1,72.77,0.0,0,8.7,57.3,6.5,6
2024-08-15 18:00:00,79.8,79.8,85.76,0.0,0,7.5,27.5,5.1,3
2024-08-15 19:00:00,81.2,88.5,87.04,0.0,0,2.4,27.5,6.2,1
2024-08-15 20:00:00,81.3,88.5,86.5,0.661,100,1.2,57.3,6.2,0
2024-08-15 21:00:00,81.0,88.0,87.63,0.0,0,1.4,27.5,6.2,0
2024-08-15 22:00:00,82.6,92.9,88.31,0.0,0,2.0,27.5,5.7,0
2024-08-15 23:00:00,80.9,87.6,87.43,0.0,0,0.7,57.3,5.7,0
2024-08-16 00:00:00,80.6,87.1,88.84,0.0,0,3.5,30.1,6.0,0
2024-08-16 01:00:00,80.6,87.1,88.84,0.0,0,1.2,27.5,6.2,0
2024-08-16 02:00:00,80.0,85.8,91.23,0.14,100,0.3,58.7,4.9,0
2024-08-16 03:00:00,80.4,87.5,94.27,0.0,0,2.0,30.1,5.5,0
2024-08-16 04:00:00,78.8,78.8,94.23,0.0,0,0.0,30.1,5.6,0
2024-08-16 05:00:00,80.0,85.7,90.04,0.0,0,1.0,57.3,5.6,0
2024-08-16 06:00:00,78.8,78.8,93.58,0.0,0,2.5,27.5,6.1,0
2024-08-16 07:00:00,78.6,78.6,94.23,0.0,0,1.2,27.5,6.1,0
2024-08-16 08:00:00,79.7,79.7,91.04,0.0,0,1.2,58.7,6.0,0
2024-08-16 09:00:00,80.2,86.1,89.44,0.0,0,4.5,30.1,6.0,2
2024-08-16 10:00:00,80.8,87.4,87.62,0.0,0,4.5,27.5,6.1,4
2024-08-16 11:00:00,84.3,92.3,73.45,0.0,0,8.5,57.3,6.5,5
2024-08-16 12:00:00,86.0,95.2,70.29,0.0,0,5.5,27.5,6.2,5
2024-08-16 13:00:00,89.6,98.4,59.46,0.0,0,6.7,27.5,6.2,5
2024-08-16 14:00:00,89.8,98.9,59.51,0.021,100,4.5,58.7,6.8,7
2024-08-16 15:00:00,91.4,99.1,53.27,0.0,0,7.7,30.1,6.2,8
2024-08-16 16:00:00,91.4,100.8,56.2,0.0,0,7.5,30.1,6.2,6
2024-08-16 17:00:00,92.4,101.9,54.19,0.0,0,6.8,57.3,6.8,5
2024-08-16 18:00:00,91.0,100.5,57.34,0.0,0,11.9,27.5,6.2,2
2024-08-16 19:00:00,87.4,95.7,64.23,0.0,0,11.9,27.5,6.2,1
2024-08-16 20:00:00,82.6,91.5,83.77,0.104,100,2.4,57.3,6.2,0
2024-08-16 21:00:00,80.8,87.6,88.23,0.0,0,3.5,27.5,6.2,0
2024-08-16 22:00:00,80.8,87.6,88.23,0.0,0,2.7,27.5,6.2,0
2024-08-16 23:00:00,80.6,87.0,88.55,0.0,0,2.1,57.3,6.2,0
2024-08-17 00:00:00,80.6,87.0,88.22,0.0,0,0.3,27.5,6.2,0
2024-08-17 01:00:00,80.6,87.9,92.98,0.0,0,0.3,27.5,6.2,0
2024-08-17 02:00:00,80.1,85.9,90.43,0.0,0,2.0,57.3,6.2,0
2024-08-17 03:00:00,80.6,87.1,88.84,0.0,0,2.1,27.5,6.2,0
2024-08-17 04:00:00,78.8,78.8,94.23,0.0,0,0.0,27.5,6.1,0
2024-08-17 05:00:00,78.9,78.9,92.91,0.0,0,0.3,57.3,6.1,0
2024-08-17 06:00:00,78.8,78.8,94.23,0.0,0,0.0,27.5,6.1,0
2024-08-17 07:00:00,78.8,78.8,94.23,0.0,0,0.0,27.5,6.1,0
2024-08-17 08:00:00,78.9,78.9,93.21,0.0,0,4.2,57.3,6.4,0
2024-08-17 09:00:00,80.8,87.4,87.62,0.0,0,5.1,27.5,6.2,1
2024-08-17 10:00:00,83.0,91.9,81.53,0.0,0,5.4,27.5,6.2,3
2024-08-17 11:00:00,86.3,96.0,70.64,0.0,0,3.5,58.7,6.5,5
2024-08-17 12:00:00,89.4,102.5,67.49,0.0,0,3.2,30.1,6.2,7
2024-08-17 13:00:00,91.0,102.4,60.48,0.0,0,5.7,30.1,6.2,5
2024-08-17 14:00:00,91.1,100.9,57.42,0.0,0,3.5,58.7,6.8,5
2024-08-17 15:00:00,92.6,106.4,60.25,0.0,0,4.5,30.1,6.1,3
2024-08-17 16:00:00,82.8,93.1,87.12,0.0,0,9.4,41.2,5.1,4
2024-08-17 17:00:00,81.5,89.1,87.07,0.0,0,6.5,61.7,6.2,4
2024-08-17 18:00:00,81.4,88.9,86.45,0.0,0,4.5,27.5,5.1,3
2024-08-17 19:00:00,79.6,79.6,86.35,0.0,0,4.7,27.5,5.6,1
2024-08-17 20:00:00,79.3,79.3,91.01,0.0,0,1.8,61.7,5.6,0
2024-08-17 21:00:00,79.2,79.2,92.3,0.0,0,3.5,27.5,5.6,0
2024-08-17 22:00:00,79.0,79.0,92.94,0.0,0,1.4,27.5,5.7,0
2024-08-17 23:00:00,79.2,79.2,91.74,0.0,0,4.5,57.3,5.1,0
2024-08-18 00:00:00,79.0,79.0,92.94,0.0,0,2.4,27.5,5.7,0
2024-08-18 01:00:00,79.0,79.0,93.59,0.0,0,2.2,27.5,5.7,0
2024-08-18 02:00:00,78.9,78.9,92.51,0.07,100,5.4,57.3,5.1,0
2024-08-18 03:00:00,79.0,79.0,93.59,0.0,0,4.4,47.4,4.6,0
2024-08-18 04:00:00,79.0,79.0,93.59,0.0,0,3.1,27.5,5.7,0
2024-08-18 05:00:00,78.7,78.7,90.34,0.0,0,1.4,57.3,5.7,0
2024-08-18 06:00:00,79.0,79.0,88.77,0.0,0,2.4,27.5,6.2,0
2024-08-18 07:00:00,78.8,78.8,94.23,0.0,0,2.0,27.5,6.2,0
2024-08-18 08:00:00,78.8,78.8,93.65,0.439,100,0.1,57.3,6.5,0
2024-08-18 09:00:00,81.0,87.9,87.03,0.0,0,2.4,27.5,6.2,2
2024-08-18 10:00:00,86.0,95.2,70.29,0.0,0,4.7,27.5,6.2,4
2024-08-18 11:00:00,88.2,96.6,62.16,0.0,0,6.9,57.3,6.8,6
2024-08-18 12:00:00,89.6,98.4,59.46,0.0,0,8.7,30.1,6.2,6
2024-08-18 13:00:00,91.4,102.7,59.27,0.0,0,8.8,50.0,6.2,8
2024-08-18 14:00:00,91.4,99.4,53.65,0.0,0,7.7,58.7,6.8,6
2024-08-18 15:00:00,88.0,100.2,70.01,0.0,0,6.5,50.0,6.2,8
2024-08-18 16:00:00,91.4,100.8,56.2,0.0,0,4.7,27.5,6.2,7
2024-08-18 17:00:00,89.7,100.4,62.54,0.0,0,5.5,57.3,6.5,5
2024-08-18 18:00:00,91.0,102.4,60.48,0.0,0,4.5,27.5,6.2,3
2024-08-18 19:00:00,89.2,99.9,63.99,0.0,0,4.4,27.5,6.2,1
2024-08-18 20:00:00,82.7,91.6,83.52,0.174,100,2.2,61.7,5.1,0
2024-08-18 21:00:00,81.0,89.1,92.36,0.0,0,0.0,27.5,6.2,0
2024-08-18 22:00:00,80.8,87.4,87.62,0.0,0,4.5,27.5,5.7,0
2024-08-18 23:00:00,80.8,87.4,87.91,0.0,0,3.0,61.7,5.7,0
2024-08-19 00:00:00,79.0,79.0,92.94,0.0,0,3.2,27.5,5.7,0
2024-08-19 01:00:00,79.0,79.0,92.94,0.0,0,2.0,27.5,5.7,0
2024-08-19 02:00:00,78.9,78.9,92.48,0.418,100,1.4,58.7,5.7,0
2024-08-19 03:00:00,79.0,79.0,93.59,0.0,0,0.0,30.1,5.7,0
2024-08-19 04:00:00,79.0,79.0,88.77,0.0,0,4.3,30.1,6.2,0
2024-08-19 05:00:00,78.5,78.5,90.81,0.0,0,0.3,58.7,6.1,0
2024-08-19 06:00:00,78.8,78.8,89.38,0.0,0,0.0,30.1,6.1,0
2024-08-19 07:00:00,78.8,78.8,88.76,0.0,0,0.0,30.1,5.6,0
2024-08-19 08:00:00,78.9,78.9,92.54,0.0,0,2.1,57.3,5.6,0
2024-08-19 09:00:00,80.6,86.2,83.68,0.0,0,1.2,27.5,6.2,2
2024-08-19 10:00:00,84.4,94.5,78.53,0.0,0,2.2,27.5,6.2,4
2024-08-19 11:00:00,86.2,97.1,73.18,0.0,0,2.2,57.3,6.2,5
2024-08-19 12:00:00,89.4,98.6,60.7,0.0,0,4.4,30.1,6.2,7
2024-08-19 13:00:00,91.0,102.4,60.48,0.0,0,3.4,30.1,6.2,6
2024-08-19 14:00:00,88.0,98.4,66.55,0.0,0,8.7,58.7,6.2,4
2024-08-19 15:00:00,89.6,100.5,63.15,0.0,0,7.5,30.1,6.2,8
2024-08-19 16:00:00,89.6,104.2,69.21,0.0,0,6.5,27.5,6.2,6
2024-08-19 17:00:00,83.5,92.6,79.76,0.0,0,6.4,57.3,6.2,5
2024-08-19 18:00:00,83.4,94.0,84.2,0.0,0,2.2,27.5,5.7,2
2024-08-19 19:00:00,81.4,88.9,86.45,0.0,0,3.2,27.5,6.2,1
2024-08-19 20:00:00,82.2,90.6,84.52,0.07,100,2.0,57.3,6.2,0
2024-08-19 21:00:00,82.6,91.3,83.22,0.0,0,5.7,27.5,6.2,0
2024-08-19 22:00:00,81.0,88.2,88.24,0.0,0,6.4,30.1,5.4,0
2024-08-19 23:00:00,80.9,87.7,87.73,0.0,0,5.5,63.1,6.1,0
2024-08-20 00:00:00,80.4,86.5,88.83,0.0,0,3.5,30.1,6.1,0
2024-08-20 01:00:00,80.4,86.5,88.83,0.0,0,2.2,27.5,6.1,0
2024-08-20 02:00:00,79.0,79.0,92.59,0.017,100,0.0,57.3,6.1,0
2024-08-20 03:00:00,78.8,78.8,93.58,0.0,0,2.0,27.5,6.1,0
2024-08-20 04:00:00,78.6,78.6,94.23,0.0,0,1.0,27.5,6.1,0
2024-08-20 05:00:00,78.7,78.7,94.23,0.0,0,2.2,57.3,6.1,0
2024-08-20 06:00:00,78.6,78.6,94.88,0.0,0,2.0,30.1,6.1,0
2024-08-20 07:00:00,78.8,78.8,93.58,0.0,0,4.5,30.1,6.1,0
2024-08-20 08:00:00,78.7,78.7,94.23,0.0,0,2.4,27.9,6.1,0
2024-08-20 09:00:00,80.5,86.9,88.83,0.0,0,3.4,27.9,6.1,2
2024-08-20 10:00:00,79.9,79.9,84.22,0.0,0,8.1,27.9,5.9,3
2024-08-20 11:00:00,81.5,88.7,85.23,0.0,0,4.5,58.7,5.9,5
2024-08-20 12:00:00,78.7,78.7,88.75,0.0,0,6.4,27.9,6.1,7
2024-08-20 13:00:00,81.9,89.6,84.34,0.0,0,4.8,27.9,6.0,7
2024-08-20 14:00:00,83.8,93.2,79.3,0.0,0,5.5,58.7,6.3,4
2024-08-20 15:00:00,81.2,88.5,87.04,0.0,0,4.8,27.5,6.1,5
2024-08-20 16:00:00,78.0,78.0,86.27,0.0,0,7.5,47.4,2.9,3
2024-08-20 17:00:00,77.5,77.5,92.74,0.0,0,3.6,61.7,3.9,2
2024-08-20 18:00:00,77.6,77.6,92.25,0.0,0,3.8,30.1,5.6,2
2024-08-20 19:00:00,77.4,77.4,88.08,0.0,0,5.8,30.1,6.1,0
2024-08-20 20:00:00,76.7,76.7,93.77,0.0,0,0.5,58.7,6.0,0
2024-08-20 21:00:00,77.0,77.0,94.19,0.0,0,0.5,30.1,5.5,0
2024-08-20 22:00:00,77.0,77.0,94.19,0.0,0,0.8,30.1,5.0,0
2024-08-20 23:00:00,76.8,76.8,93.28,0.0,0,3.6,57.3,5.6,0
2024-08-21 00:00:00,77.0,77.0,93.54,0.0,0,4.5,27.5,5.6,0
2024-08-21 01:00:00,77.0,77.0,89.31,0.0,0,0.1,27.5,5.6,0
2024-08-21 02:00:00,75.4,75.4,94.19,0.179,100,2.0,57.3,5.6,0
2024-08-21 03:00:00,75.2,75.2,94.81,0.0,0,0.0,27.5,5.6,0
2024-08-21 04:00:00,76.8,76.8,94.85,0.0,0,2.0,27.5,5.6,0
2024-08-21 05:00:00,76.4,76.4,94.49,0.0,0,0.3,57.3,5.6,0
2024-08-21 06:00:00,76.8,76.8,94.19,0.0,0,0.0,27.5,6.1,0
2024-08-21 07:00:00,76.8,76.8,94.19,0.0,0,0.0,27.5,5.6,0
2024-08-21 08:00:00,76.9,76.9,90.05,0.0,0,3.0,57.3,6.1,0
2024-08-21 09:00:00,78.8,78.8,88.76,0.0,0,0.0,27.5,6.2,2
2024-08-21 10:00:00,80.4,85.8,84.25,0.0,0,0.0,27.5,6.2,4
2024-08-21 11:00:00,83.6,91.1,75.01,0.0,0,3.2,57.3,6.8,5
2024-08-21 12:00:00,87.6,95.6,62.91,0.0,0,2.4,27.5,6.2,6
2024-08-21 13:00:00,89.4,98.2,59.85,0.0,0,3.2,27.5,6.2,7
2024-08-21 14:00:00,89.4,99.9,62.85,0.0,0,3.2,57.3,6.8,5
2024-08-21 15:00:00,89.4,100.0,63.13,0.0,0,7.5,30.1,6.1,5
2024-08-21 16:00:00,91.0,102.1,60.05,0.0,0,7.7,27.5,6.2,4
2024-08-21 17:00:00,89.4,99.7,62.46,0.0,0,7.5,57.3,6.5,3
2024-08-21 18:00:00,87.6,97.7,67.29,0.0,0,5.5,27.5,6.2,3
2024-08-21 19:00:00,84.2,92.6,74.99,0.0,0,4.3,27.5,6.2,1
2024-08-21 20:00:00,82.5,89.6,78.52,0.0,0,3.1,57.3,6.2,0
2024-08-21 21:00:00,82.2,90.4,84.36,0.0,0,4.2,27.5,6.2,0
2024-08-21 22:00:00,80.6,86.3,84.26,0.0,0,2.0,27.5,6.2,0
2024-08-21 23:00:00,80.5,86.0,84.31,0.0,0,2.0,57.3,6.2,0
2024-08-22 00:00:00,80.4,85.9,84.84,0.0,0,0.0,27.5,6.1,0
2024-08-22 01:00:00,80.6,87.1,88.84,0.0,0,2.4,27.5,6.1,0
2024-08-22 02:00:00,80.2,86.1,88.96,0.0,0,1.4,57.3,4.5,0
2024-08-22 03:00:00,79.0,79.0,93.59,0.0,0,3.4,27.5,4.5,0
2024-08-22 04:00:00,79.0,79.0,93.59,0.0,0,2.1,27.5,5.6,0
2024-08-22 05:00:00,79.0,79.0,89.53,0.0,0,0.4,57.3,6.1,0
2024-08-22 06:00:00,79.0,79.0,88.77,0.0,0,2.2,27.5,6.1,0
2024-08-22 07:00:00,78.8,78.8,89.38,0.0,0,0.3,27.5,5.5,0
2024-08-22 08:00:00,78.9,78.9,89.76,0.0,0,0.0,57.3,5.4,0
2024-08-22 09:00:00,80.6,87.1,88.84,0.0,0,0.3,27.5,5.4,1
2024-08-22 10:00:00,82.4,90.9,83.79,0.0,0,1.0,27.5,5.4,3
2024-08-22 11:00:00,85.5,96.2,75.55,0.0,0,3.4,57.3,6.0,4
2024-08-22 12:00:00,87.8,99.9,70.48,0.0,0,3.2,27.5,6.1,5
2024-08-22 13:00:00,89.4,100.2,63.57,0.0,0,3.4,30.1,6.1,5
2024-08-22 14:00:00,90.1,101.5,62.71,0.0,0,2.5,58.7,6.2,6
2024-08-22 15:00:00,89.6,102.6,66.58,0.0,0,7.7,30.1,6.1,5
2024-08-22 16:00:00,87.6,99.6,70.95,0.0,0,8.7,30.1,6.1,5
2024-08-22 17:00:00,80.7,87.2,88.31,0.0,0,9.4,61.7,5.7,4
2024-08-22 18:00:00,78.0,78.0,91.63,0.0,0,2.1,27.5,5.1,2
2024-08-22 19:00:00,79.4,79.4,87.56,0.0,0,4.3,27.5,5.6,1
2024-08-22 20:00:00,77.9,77.9,91.86,0.0,0,0.5,61.7,6.1,0
2024-08-22 21:00:00,77.6,77.6,86.86,0.0,0,3.9,27.5,5.6,0
2024-08-22 22:00:00,77.4,77.4,92.25,0.0,0,2.7,30.1,5.6,0
2024-08-22 23:00:00,77.1,77.1,89.08,0.0,0,2.5,63.1,6.1,0
2024-08-23 00:00:00,77.2,77.2,88.69,0.0,0,0.3,30.1,6.1,0
2024-08-23 01:00:00,77.2,77.2,93.54,0.0,0,0.3,30.1,5.6,0
2024-08-23 02:00:00,76.9,76.9,89.92,0.0,0,3.1,58.7,5.6,0
2024-08-23 03:00:00,77.2,77.2,93.54,0.0,0,2.2,30.1,6.1,0
2024-08-23 04:00:00,77.2,77.2,92.89,0.0,0,0.3,30.1,6.1,0
2024-08-23 05:00:00,76.8,76.8,93.63,0.0,0,0.3,58.7,5.7,0
2024-08-23 06:00:00,77.0,77.0,94.19,0.0,0,1.0,27.5,6.2,0
2024-08-23 07:00:00,77.0,77.0,93.54,0.0,0,1.0,27.5,5.5,0
2024-08-23 08:00:00,77.2,77.2,92.8,0.0,0,0.0,57.3,5.6,0
2024-08-23 09:00:00,80.6,86.3,84.26,0.0,0,3.4,27.5,6.2,1
2024-08-23 10:00:00,82.6,90.0,78.94,0.0,0,2.5,27.5,6.2,3
2024-08-23 11:00:00,84.8,93.3,72.78,0.0,0,1.5,58.7,6.8,5
2024-08-23 12:00:00,87.6,97.7,67.29,0.0,0,4.3,30.1,6.2,6
2024-08-23 13:00:00,86.2,94.1,66.67,0.0,0,8.7,30.1,6.2,6
2024-08-23 14:00:00,79.4,79.4,93.32,0.0,0,4.3,74.3,3.9,8
2024-08-23 15:00:00,82.4,91.0,84.37,0.0,0,5.5,30.1,6.1,5
2024-08-23 16:00:00,82.2,91.8,88.91,0.0,0,6.7,30.1,6.1,3
2024-08-23 17:00:00,81.6,89.0,85.38,0.0,0,8.8,63.1,5.7,3
2024-08-23 18:00:00,77.2,77.2,94.2,0.0,0,6.7,30.1,6.1,2
2024-08-23 19:00:00,77.2,77.2,94.2,0.0,0,4.8,30.1,5.9,1
2024-08-23 20:00:00,77.2,77.2,94.2,0.0,0,2.7,63.1,6.1,0
2024-08-23 21:00:00,77.0,77.0,94.19,0.0,0,3.4,30.1,5.4,0
2024-08-23 22:00:00,77.0,77.0,94.19,0.0,0,1.2,30.1,5.3,0
2024-08-23 23:00:00,76.6,76.6,94.84,0.0,0,2.2,30.1,5.2,0
2024-08-24 00:00:00,76.6,76.6,94.84,0.0,0,5.1,30.1,5.3,0
2024-08-24 01:00:00,76.6,76.6,94.84,0.0,0,2.2,30.1,5.6,0
2024-08-24 02:00:00,75.4,75.4,94.22,0.288,100,1.4,58.7,5.6,0
2024-08-24 03:00:00,75.2,75.2,99.3,0.0,0,1.5,27.5,5.6,0
2024-08-24 04:00:00,75.2,75.2,99.3,0.0,0,1.2,27.5,5.0,0
2024-08-24 05:00:00,75.3,75.3,94.72,0.0,0,4.5,57.3,5.4,0
2024-08-24 06:00:00,75.2,75.2,94.81,0.0,0,2.0,27.5,5.4,0
2024-08-24 07:00:00,75.2,75.2,94.81,0.0,0,0.4,27.5,5.5,0
2024-08-24 08:00:00,75.4,75.4,93.94,0.905,100,0.4,57.3,5.6,0
2024-08-24 09:00:00,78.6,78.6,89.37,0.0,0,5.4,27.5,6.2,1
2024-08-24 10:00:00,80.6,85.4,79.34,0.0,0,3.0,27.5,6.2,2
2024-08-24 11:00:00,83.8,90.7,71.97,0.0,0,2.1,57.3,6.2,3
2024-08-24 12:00:00,86.0,93.7,66.65,0.0,0,2.4,27.5,6.2,3
2024-08-24 13:00:00,89.2,97.7,59.83,0.0,0,5.5,27.5,6.2,3
2024-08-24 14:00:00,89.4,99.7,62.46,0.0,0,9.5,57.3,6.2,4
2024-08-24 15:00:00,91.0,98.8,54.35,0.0,0,5.5,27.5,6.2,8
2024-08-24 16:00:00,92.4,100.5,52.06,0.0,0,7.4,27.5,6.2,8
2024-08-24 17:00:00,89.3,96.7,57.38,0.0,0,7.2,57.3,6.2,5
2024-08-24 18:00:00,89.0,96.2,57.89,0.0,0,6.4,27.5,6.2,3
2024-08-24 19:00:00,87.2,95.4,64.66,0.0,0,6.4,27.5,6.2,1
2024-08-24 20:00:00,83.9,91.0,72.33,0.0,0,5.4,57.3,6.2,0
2024-08-24 21:00:00,82.2,89.3,80.01,0.0,0,2.0,27.5,6.2,0
2024-08-24 22:00:00,82.0,88.9,80.56,0.0,0,0.0,27.5,6.2,0
2024-08-24 23:00:00,80.6,86.4,84.89,0.0,0,0.0,57.3,6.2,0
2024-08-25 00:00:00,80.7,86.4,83.68,0.0,0,0.0,30.0,6.2,0
2024-08-25 01:00:00,78.4,78.4,89.36,0.0,0,9.6,30.1,6.0,0
2024-08-25 02:00:00,76.8,76.8,89.9,0.0,0,3.4,58.7,6.0,0
2024-08-25 03:00:00,76.8,76.8,89.3,0.0,0,3.0,30.1,6.1,0
2024-08-25 04:00:00,76.8,76.8,89.3,0.0,0,0.0,27.5,6.1,0
2024-08-25 05:00:00,76.8,76.8,87.95,0.0,0,0.3,57.3,6.1,0
2024-08-25 06:00:00,76.8,76.8,89.3,0.0,0,0.5,27.5,6.1,0
2024-08-25 07:00:00,76.6,76.6,89.92,0.0,0,0.4,27.5,6.1,0
2024-08-25 08:00:00,76.9,76.9,89.71,0.016,100,2.2,57.3,6.1,0
2024-08-25 09:00:00,78.6,78.6,88.75,0.0,0,2.2,27.5,6.1,1
2024-08-25 10:00:00,83.8,90.5,71.56,0.0,0,4.4,27.5,6.2,2
2024-08-25 11:00:00,85.8,94.5,69.83,0.0,0,3.2,57.3,6.8,2
2024-08-25 12:00:00,87.6,97.2,66.36,0.0,0,3.4,27.5,6.2,3
2024-08-25 13:00:00,89.4,100.0,63.13,0.0,0,4.5,47.4,6.2,5
2024-08-25 14:00:00,89.6,100.2,62.86,0.0,0,8.4,58.7,6.8,5
2024-08-25 15:00:00,89.6,100.5,63.15,0.0,0,6.7,30.1,6.2,7
2024-08-25 16:00:00,89.6,102.8,67.05,0.0,0,6.7,30.1,6.2,6
2024-08-25 17:00:00,90.6,100.2,58.54,0.0,0,9.6,58.7,6.8,4
2024-08-25 18:00:00,87.6,96.0,63.8,0.0,0,6.5,27.5,6.2,2
2024-08-25 19:00:00,85.8,95.1,71.26,0.0,0,6.4,27.5,6.2,1
2024-08-25 20:00:00,83.9,91.0,72.47,0.0,0,4.5,57.3,6.2,0
2024-08-25 21:00:00,84.0,92.3,75.49,0.0,0,6.5,27.5,6.2,0
2024-08-25 22:00:00,82.2,89.3,80.01,0.0,0,3.1,27.5,6.2,0
2024-08-25 23:00:00,81.8,88.6,81.18,0.0,0,3.2,57.3,6.2,0
2024-08-26 00:00:00,80.6,86.2,83.68,0.0,0,2.2,27.5,6.2,0
2024-08-26 01:00:00,80.4,85.8,84.25,0.0,0,3.0,27.5,6.2,0
2024-08-26 02:00:00,80.3,85.4,83.65,0.0,0,4.5,57.3,6.2,0
2024-08-26 03:00:00,80.4,85.8,84.25,0.0,0,2.0,30.1,6.2,0
2024-08-26 04:00:00,80.0,80.0,84.82,0.0,0,3.9,30.1,5.6,0
2024-08-26 05:00:00,78.3,78.3,89.09,0.0,0,0.4,58.7,5.8,0
2024-08-26 06:00:00,78.2,78.2,89.98,0.0,0,6.4,30.1,5.2,0
2024-08-26 07:00:00,78.2,78.2,89.98,0.0,0,1.0,30.1,6.0,0
2024-08-26 08:00:00,77.8,77.8,91.15,0.021,100,0.4,58.7,6.1,0
2024-08-26 09:00:00,78.4,78.4,89.36,0.0,0,3.0,30.1,6.1,2
2024-08-26 10:00:00,80.2,85.3,84.83,0.0,0,2.0,30.1,6.0,4
2024-08-26 11:00:00,81.0,87.0,82.91,0.0,0,2.0,57.3,6.4,6
2024-08-26 12:00:00,82.6,91.3,83.22,0.0,0,5.5,27.5,6.1,8
2024-08-26 13:00:00,82.8,90.4,78.4,0.0,0,9.5,30.1,5.7,7
2024-08-26 14:00:00,82.4,89.7,79.71,0.0,0,7.1,58.7,5.8,5
2024-08-26 15:00:00,80.8,86.7,83.69,0.0,0,7.2,30.1,5.9,4
2024-08-26 16:00:00,83.8,90.8,72.57,0.0,0,5.3,30.1,5.6,5
2024-08-26 17:00:00,85.1,92.8,69.8,0.0,0,4.3,58.7,6.6,4
2024-08-26 18:00:00,84.0,91.0,71.58,0.0,0,2.4,27.5,6.2,3
2024-08-26 19:00:00,82.4,88.5,75.35,0.0,0,2.2,27.5,6.2,1
2024-08-26 20:00:00,81.8,88.4,80.04,0.0,0,3.0,57.3,6.1,0
2024-08-26 21:00:00,80.6,86.3,84.26,0.0,0,1.2,27.5,6.1,0
2024-08-26 22:00:00,80.4,85.9,84.84,0.0,0,1.1,27.5,6.1,0
2024-08-26 23:00:00,80.0,85.1,85.78,0.0,0,2.0,57.3,6.1,0
2024-08-27 00:00:00,78.8,78.8,89.38,0.0,0,3.0,27.5,6.1,0
2024-08-27 01:00:00,78.6,78.6,90.0,0.0,0,2.0,27.5,6.1,0
2024-08-27 02:00:00,78.4,78.4,86.38,0.0,0,2.4,57.3,6.1,0
2024-08-27 03:00:00,78.8,78.8,84.75,0.0,0,3.0,30.1,6.1,0
2024-08-27 04:00:00,77.2,77.2,88.69,0.0,0,0.3,30.1,6.1,0
2024-08-27 05:00:00,77.2,77.2,89.79,0.0,0,2.2,58.7,6.1,0
2024-08-27 06:00:00,77.0,77.0,89.94,0.0,0,2.2,30.1,6.0,0
2024-08-27 07:00:00,76.8,76.8,94.85,0.0,0,2.0,30.1,5.6,0
2024-08-27 08:00:00,78.4,78.4,85.92,0.14,100,4.2,58.7,6.1,0
